Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
10.2,,,,,3.2,71.125,77.6,78.97142857142858
10.3,,,,,3.124999999999999,70.3,77.32857142857142,78.68571428571428
10.4,,,,,3.1,69.1,77.075,78.48333333333333
10.5,,,,,,67.65,76.85000000000001,78.23333333333333
10.6,,,,,,65.33333333333331,76.5,77.92
10.7,,,,,,61.80000000000001,76.2,77.72
10.8,,,,,,56.15,75.9,77.47142857142858
10.9,,,,,,49.9,75.68,77.25714285714287
11,,,,,,42.3,75.34285714285714,76.9
11.1,,,,,,35,75.06,76.675
11.2,,,,,,28.228571428571456,74.76,76.44999999999999
11.3,,,,,,22.700000000000028,74.5,76.2
11.4,,,,,,18.26000000000002,74.1,75.96666666666667
11.5,,,,,,15.600000000000001,73.91666666666667,75.69999999999999
11.6,,,,,,14.040000000000004,73.66000000000001,75.4
11.7,,,,,,13,73.32000000000001,75.15
11.8,,,,,,12.279999999999998,72.93333333333334,74.9
11.9,,,,,,11.7,72.74,74.64999999999999
12,,,,,,11.249999999999996,72.47142857142858,74.4
12.1,,,,,,10.833333333333332,72.13999999999999,74.14285714285714
12.2,,,,,,10.459999999999999,71.78,73.85714285714286
12.3,,,,,,10.149999999999999,71.55,73.64285714285714
12.4,,,,,,9.840000000000002,71.2,73.375
12.5,,,,,,9.549999999999997,70.9,73.125
12.6,,,,,,9.350000000000001,70.6,72.9625
12.7,,,,,,9.1,70.26,72.61428571428571
12.8,,,,,,8.875000000000002,70,72.41428571428573
12.9,,,,,,8.62,69.73333333333333,72.16666666666667
